density,frame,intensity,sigmaXY,x,y,
0.390057,2934,6120.88,0.95304,5083.88,16085.8,
0.0664116,2935,6879.48,1.00815,5100.07,16108.8,
0.390941,2936,3028,0.369744,5075.31,16067.6,
0.268933,2937,6532.11,0.925063,5051.95,16045.9,
0.399665,2938,7004.35,0.888774,5068.74,16040.8,
0.484934,2939,7816.02,0.847614,5049.17,16068.2,
0.285262,2940,5973.62,0.974488,5058.91,16073.5,
0.520297,2941,4839.63,0.678622,5090.22,16068.8,
0.705006,2942,5942.88,0.734205,5094.38,16065.4,
0.384473,2943,6551.22,0.971724,5049.97,16079.5,
0.0019233,2944,7138.45,0.864055,5029.89,15999.2,
0.272069,2945,6800.89,1.02985,5066.8,16100.2,
0.504669,2946,6315.12,0.871679,5083.49,16065.3,
0.154152,2947,10065.7,1.15291,5030.99,16041.3,
0.113391,2948,7406.48,0.990041,5059.73,16092.9,
0.421401,2949,9108.17,0.939171,5061.77,16068.9,
0.314208,2950,9537.68,0.892599,5056.01,16042.8,
0.307997,2951,5652.99,0.753229,5088.95,16031.3,
0.463186,2952,5132.83,0.894239,5086.41,16041.3,
0.338613,2953,7434.85,0.920992,5095.77,16043.2,
0.248669,2954,9851.12,1.03647,5034.46,16067.8,
0.120329,2955,9097.9,0.907933,5029.58,16040.2,
0.721296,2956,7397.38,0.870804,5099.75,16076.6,
0.655832,2957,9210.05,0.986382,5068.64,16076.4,
0.342044,2958,7600.35,1.00154,5069.41,16067.3,
0.109361,2959,8606.53,1.0808,5034.7,16063.2,
0.247673,2960,8723.26,1.18491,5047.14,16087.9,
0.366723,2961,7608.94,0.960163,5041.67,16055.4,
0.0299674,2962,7511.83,0.896047,5012.99,16036.9,
6.40098e-05,2963,8534.16,1.12576,4992.19,16024.7,
0.42511,2964,9109.73,0.897582,5067.19,16061.5,
4.26797e-05,2965,8229.09,1.01888,4979.34,16071.3,
0.196073,2966,4836.59,0.801293,5074.36,16089.8,
0.144833,2967,12524.8,1.29638,5062.77,16020,
1.14263e-05,2968,8799.93,1.22459,4970.91,16055.3,
0.618171,2969,9097.3,1.04543,5071.45,16069.4,
0.567145,2970,6601.34,1.01662,5078.81,16061,
0.143583,2971,7444.34,0.989436,5075.2,16098.1,
0.377091,2972,6615.77,0.867806,5060.91,16056.3,
0.242693,2973,11043,1.44345,5049.65,16034.7,
0.149695,2974,8586.99,0.966983,5029.91,16056.1,
0.420044,2975,8726.69,1.05737,5058.36,16040.3,
0.13082,2976,6049.51,0.867217,5035.82,16081.8,
0.653254,2977,6562.84,0.91496,5082.91,16071.6,
0.092047,2978,7764.76,1.10846,5024.82,16092.5,
7.11719e-06,2979,6111.64,0.78451,4994.14,16143.7,
0.0922497,2980,7274.32,0.936641,5056.76,16092.8,
0.589172,2981,7699.11,0.913585,5088.4,16057.8,
0.619407,2982,10928.9,1.17197,5081.55,16063.4,
0.0700157,2983,8108.77,0.963899,5017.99,16054.7,
0.109511,2984,5768.45,0.948677,5124.01,16085.3,
0.302675,2985,5443.9,0.740432,5044.42,16039.7,
0.245286,2986,7281.45,0.812474,5093.46,16028.9,
0.0335623,2987,6396.96,0.905268,5027.87,16023.5,
0.16077,2988,6892.16,0.742578,5060.9,16029.2,
0.0181241,2989,11772,1.14632,5035.59,16109.2,
0.125118,2990,10437.3,1.14162,5050.63,16101.7,
0.345376,2991,6699.65,0.878668,5084.16,16076.2,
0.529284,2992,8781.89,0.920105,5058.83,16051.9,
0.252396,2993,8354.47,0.944844,5048.17,16052,
0.3526,2994,6374.49,0.857052,5052.67,16084.3,
0.0950648,2995,5972.82,0.838381,5087.45,16104.4,
0.0796401,2996,8434.09,0.880342,5054.41,16106.7,
0.124884,2997,8700,1.05024,5027.89,16055.5,
0.347045,2998,7607.71,1.02899,5049.41,16056.4,
0.403962,2999,10745.5,1.19606,5096.57,16060.3,
0.0129297,3000,8983.57,0.958743,5031.69,16009.7,
