"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
324,9,22318.43523,31759.81469,152.23565,261.34681,7.91326,2.52192,2324.97351,20.12059
326,9,24806.44387,3526.51035,132.57734,145.7569,9.25971,2.11044,1986.62613,23.53619
327,9,30699.92604,860.82723,165.59852,57.31026,8.93123,2.16709,1940.50958,64.13724
328,9,33606.63502,2420.30507,150.71314,72.74501,8.06956,2.38339,2887.55725,48.78709
329,9,33878.5118,1751.11496,105.65463,34.94763,8.8739,2.07999,2260.81491,48.28995
330,9,34502.08701,16788.81016,155.41335,266.17411,8.92884,2.6134,1792.94944,20.66449
331,9,36424.72077,39364.06453,119.41428,35.72184,7.8344,2.02432,2087.35841,55.41097
332,9,37911.74916,13541.99367,114.74023,51.80468,8.382,2.30631,2428.01376,42.27204
333,9,38410.57626,5416.1704,130.44203,85.49432,9.04014,2.29015,2205.65742,34.56857
334,9,40469.51726,27177.66946,151.50548,58.10876,7.41881,2.24285,2918.76424,56.63908
336,10,6492.6157,31211.82755,107.26534,41.68681,7.51438,1.89988,1867.7667,41.33058
337,10,7253.37143,14519.66874,190.09004,88.46514,7.61832,2.37912,2285.9457,59.1823
338,10,7681.41161,34035.89283,108.01313,46.05355,7.9981,1.78045,1571.56953,37.73086
339,10,7844.74295,13078.0292,153.92993,48.91245,8.4878,1.90715,1638.27514,60.53924
340,10,9911.0728,2557.39766,198.48658,107.55014,8.17021,2.51565,2809.42951,55.94698
341,10,9912.82506,38357.66561,128.54776,39.27892,7.3999,1.82742,1684.56285,54.1086
342,10,11258.62719,31462.78338,125.4161,276.06418,9.68343,2.50444,2095.00311,15.25773
343,10,13971.31149,4198.28405,137.59548,67.93095,8.01929,2.60841,2954.75239,47.40362
344,10,15317.0621,36343.99624,146.54659,157.61118,8.36618,2.21052,1780.32049,25.7728
345,10,15444.68267,823.93736,180.01686,85.81193,8.69502,2.48775,2609.84202,57.2973
346,10,16966.35938,15068.92959,141.54328,81.40606,7.9275,2.00468,1377.71753,37.664
347,10,17413.94942,22827.63838,127.05319,89.40385,8.04187,2.56804,3360.28691,34.06285
348,10,19075.77627,38589.59976,109.15932,50.65789,6.90381,2.04132,2308.99677,37.91114
349,10,20117.0858,9806.57652,131.64707,70.17775,8.37398,2.37543,2333.64845,41.25506
350,10,20296.75395,1894.21709,143.80893,76.14343,8.78278,2.17508,1868.88353,42.00362
351,10,22302.69942,31759.93276,141.74328,264.03666,8.62409,2.73284,2467.37965,18.76763
353,10,24865.44422,3545.55655,139.47038,106.921,8.89567,2.68046,2899.42518,34.62669
354,10,25522.12774,38505.98139,183.80802,68.5768,6.95498,2.21241,2453.96135,65.97619
355,10,25929.49801,2766.62344,14.42902,27.91977,10.07304,2.17472,1908.10939,13.17508
356,10,33245.54589,24115.78891,117.96025,38.79911,6.96345,1.77567,1706.29105,47.86164
357,10,34495.92272,16786.25175,149.01868,233.37439,9.8747,2.52294,1867.34149,21.13961
358,10,36516.74069,39316.1702,84.25897,35.38861,7.24348,2.02707,2208.27593,35.3756
359,10,37988.09624,13604.56422,76.14157,26.62067,8.78417,2.2054,2194.93164,40.1278
360,10,38427.34796,5374.23329,163.62695,96.43481,7.93651,2.52177,2830.99433,45.62307
361,10,39417.35329,11931.04949,155.48345,44.09073,8.03375,2.3168,2294.67298,75.13785
362,11,519.01279,16524.11143,119.50797,132.76655,8.63844,1.9645,1911.91031,21.54411
363,11,1683.5662,22487.92673,143.44765,102.8886,8.41176,2.12912,1580.71247,33.27461
364,11,2845.31682,15475.23566,168.46821,85.01103,7.60117,2.37333,2483.19494,50.80183
365,11,6737.76738,27717.11229,146.25938,107.24539,7.76002,2.38869,2302.43399,34.90644
366,11,7366.85367,14468.54873,88.99248,24.62816,9.06278,2.06346,1538.62454,50.02231
367,11,7816.19583,34058.33948,169.26145,78.90454,6.91331,1.62494,1351.73731,44.80102
368,11,9893.76284,2587.23504,138.3535,82.30681,9.12453,2.35951,2455.86789,39.08975
369,11,9865.70849,31262.83914,175.15747,57.42124,7.563,1.79531,1574.52831,62.5446
370,11,11274.28583,31506.45936,154.397,45.52151,8.00733,2.21491,2216.31198,70.34197
371,11,11417.4833,10176.01542,153.24946,104.23166,8.32309,1.96236,2011.25033,34.79932
372,11,15109.08627,20411.65831,166.62992,45.05311,9.23316,2.14489,1870.3128,78.2141
373,11,15359.06933,36314.70965,149.34122,159.55303,8.06664,2.32337,2330.02725,26.69791
374,11,15498.09665,852.90366,86.15943,35.70515,9.51749,2.44301,2501.38762,39.49814
375,11,17040.96164,15086.05761,102.26818,59.27225,8.6882,2.0762,1984.54571,31.40209
376,11,17406.22211,22868.84436,142.53655,72.98087,8.38038,2.2569,2037.65332,43.62737
377,11,19192.54694,38640.48999,122.4602,52.52813,7.70265,2.3207,2768.96066,45.92201
378,11,19800.46666,23007.47758,138.82624,98.03649,8.80463,2.28932,2252.40369,34.0347
379,11,20028.87985,9820.55948,86.83211,39.24832,8.79564,2.31618,2425.85938,36.18698
380,11,20300.33045,1909.27606,155.12486,88.61306,8.06127,2.46989,2829.27411,44.53953
381,11,21060.57254,36911.24564,168.92078,70.28556,7.25488,2.01824,1876.44132,54.06347
382,11,22317.94663,31772.19261,140.17928,238.7568,8.99185,3.20951,2188.82506,21.08981
383,11,24812.47576,3471.12124,127.1726,70.98542,8.10072,2.4266,2879.69878,39.404
385,11,27806.26749,6881.01205,181.99076,64.68741,7.85514,2.1423,2233.80876,66.77596
386,11,28547.58474,21938.25021,135.65246,76.55034,9.39705,2.20106,1999.38824,38.81089
387,11,33552.06283,2445.42322,160.94537,67.88122,9.41384,3.34898,3592.84658,71.10844
388,11,33867.28861,1814.26815,126.46744,62.86469,9.59221,2.43142,2419.05454,42.91922
389,11,34500.35512,16793.30644,143.99729,246.20653,9.66968,2.56378,1954.99623,19.62906
391,11,37879.63617,13488.14762,103.5191,46.40095,8.69119,2.21639,2142.76362,39.2095
392,11,38442.62645,5377.6789,117.6031,95.3154,8.87749,2.33336,2169.97181,28.12843
393,11,39303.34261,13775.97546,108.12179,51.54565,8.11685,2.33745,2749.57929,39.42237
394,12,552.3771,16572.28979,141.13411,47.4296,7.77897,1.89612,1724.00643,54.51901
395,12,2856.13906,15555.62019,168.21595,88.99232,8.07454,2.79112,3245.04761,53.78997
396,12,6473.23698,31174.08108,106.77993,36.15137,7.16512,1.88477,1912.20853,45.4478
397,12,6720.21927,27726.71213,120.49351,38.73795,8.09671,2.2986,2436.25735,56.61028
398,12,7834.20134,12943.03175,121.0552,42.28259,7.92961,2.30852,2792.06357,53.3154
399,12,8377.66144,30599.07407,143.05204,79.42163,7.39069,2.13858,2271.19983,40.08245
400,12,9091.16176,27221.29568,129.71166,100.43919,8.0759,2.49543,2339.41403,31.72965
401,12,9897.43305,2577.79498,114.16378,86.17633,9.32853,2.51398,2386.37958,30.03251
402,12,12320.7492,12026.19795,107.57415,35.38562,8.89743,2.04519,2055.64678,48.58532
403,12,13872.12165,5198.45191,163.26768,231.70857,9.66843,2.9421,2284.81245,25.49069
404,12,15350.95901,36323.96504,112.29362,36.70024,8.42846,2.09781,2121.50737,50.78307
406,12,17047.94902,15063.40251,140.66598,71.19043,7.74703,2.22589,2669.90281,43.3261
408,12,19757.88873,22987.13645,118.0725,102.33107,8.76756,2.39958,2064.30965,27.20216
409,12,20337.09235,1932.04949,140.09419,62.76983,8.91434,2.34808,1879.74921,48.7884
410,12,22297.94811,31752.55098,143.54758,257.16672,8.34046,2.17944,2035.88544,18.04631
411,12,22623.03783,6746.44656,143.66614,89.21293,9.31792,1.97815,1551.70104,35.77273
413,12,25471.11278,38527.95455,148.27387,58.1066,7.24253,2.01604,2161.88943,51.74897
414,12,27796.69931,6753.85915,123.01679,37.00777,8.61535,2.3141,2143.70673,60.75223
415,12,28554.28604,21970.06158,112.95746,79.39952,8.36315,2.20711,2385.64291,29.70253
416,12,33515.1361,2385.04441,135.89824,42.20354,8.88195,2.67023,2512.59165,69.45335
417,12,33956.3611,1778.54274,88.33028,38.96427,9.47986,2.15862,1927.02014,35.9555
418,12,34512.10705,16794.54155,168.97197,313.46548,8.39358,2.23405,1754.61789,19.54829
419,12,34537.00636,19982.51684,135.11608,47.92217,7.87564,1.80637,1826.87499,49.65328
420,12,37985.74053,13489.48741,109.79854,38.21977,8.46362,2.02375,1878.67942,46.86668
421,12,38443.19169,5405.76089,116.77542,88.45262,9.58362,2.22394,2140.57096,28.81046
422,13,540.93815,16540.51704,139.13644,45.53804,8.34913,1.78197,1636.18978,53.37281
423,13,2238.24447,39465.95614,132.07919,38.57338,7.64883,2.23083,2603.44886,63.82225
424,13,2908.56596,15475.14242,170.10381,106.95172,7.48138,2.60249,3003.48876,45.36815
425,13,7825.64172,13077.66746,150.60149,41.70317,8.65747,2.51472,2507.53534,79.10201
426,13,9100.35671,27268.12626,129.249,104.09922,8.53957,2.30249,2640.51067,29.71003
427,13,9930.90258,2557.79516,84.85775,45.74377,8.94647,2.19233,2310.11721,30.71122
429,13,13554.01491,25308.61451,148.74697,48.95308,7.7756,1.94233,1765.289,58.13349
430,13,15345.75805,36315.25991,186.03053,207.98983,7.47994,2.17782,1960.5415,28.96698
431,13,15569.21259,913.91713,154.81324,73.6412,9.12023,2.80299,2732.50028,55.3583
433,13,19099.18289,38626.48724,113.36349,59.90578,7.42285,1.7876,1722.75733,33.40354
434,13,19496.57653,25423.68001,147.11198,63.41898,8.5813,2.39088,2290.95966,52.51248
435,13,19807.4769,22985.57678,119.81965,99.53572,8.14817,2.75717,2973.46261,30.07036
436,13,20279.57599,1961.81352,118.60202,41.12787,9.73698,2.36219,2001.49239,53.62208
438,13,22323.35128,31748.127,138.91287,272.19871,8.02453,2.99137,2862.84209,18.50793
439,13,22612.16203,6778.7233,148.68939,84.50811,8.20973,2.40702,2194.5719,42.85665
440,13,24087.00748,25981.50191,123.71661,41.50018,7.86726,1.89142,1933.54112,50.09447
442,13,27570.17976,10119.30728,92.47731,30.16489,9.14809,1.942,1640.09057,43.7459
443,13,27944.67598,26906.63656,110.21204,36.93104,7.36376,1.81921,1585.03392,45.86522
444,13,28533.88604,21949.50111,133.37262,60.29863,8.13754,2.0853,2145.32353,44.09551
446,13,33571.59746,2437.02353,151.43466,62.19922,8.41144,2.31855,2434.43369,54.6812
447,13,34485.33843,16775.54352,162.10843,289.26148,8.31083,3.60661,3503.75314,23.56732
448,13,36685.58193,25037.9804,124.07075,59.84451,8.6937,2.3215,2384.98639,42.34958
449,13,38459.15722,5436.21097,171.96345,91.78984,8.39406,1.83697,1677.14359,43.35003
450,14,502.79323,16560.43478,139.40151,47.51316,8.53188,2.09608,1994.83944,56.47715
451,14,2130.986,39556.63575,102.75669,41.33589,6.81892,2.24381,2725.31929,42.5967
452,14,4821.86931,5324.65416,12.69159,22.12856,8.89591,1.76804,1557.44555,14.13288
453,14,7900.39001,13216.58969,134.57279,42.8649,8.17149,2.39555,2772.28038,62.96965
454,14,9086.20857,27230.04615,128.02491,118.87335,8.85435,2.34731,2361.39923,26.93462
455,14,9950.99428,2542.99997,100.13417,54.31036,8.59982,2.27352,2549.88391,33.85704
457,14,12919.78915,5656.84207,123.74057,48.87314,8.97127,2.28644,2060.44166,48.86763
458,14,15302.61959,36333.82724,146.16035,111.76337,7.81297,2.56321,2740.55895,34.98621
460,14,17023.95289,15098.10177,145.36311,61.68557,8.30563,2.1834,2136.45124,50.1289
461,14,19475.81706,25468.16404,119.4731,83.98176,8.26239,2.13608,2165.6117,30.26821
462,14,19804.28298,23032.48669,137.11446,126.82189,8.09927,2.6594,2624.58926,29.70857
463,14,20125.00955,9783.13059,186.17312,103.44697,7.90706,2.13138,1820.2003,47.74242
464,14,22327.91327,31755.42324,150.64003,279.94963,7.74436,3.01601,2330.09689,20.22493
465,14,22604.17954,6722.47625,142.84816,49.05966,8.87634,2.45911,2991.35429,62.7684
468,14,31627.77229,7395.59364,104.65926,37.74782,8.3432,2.03785,2040.20092,44.52232
469,14,33542.4251,2538.56798,97.22813,40.91833,9.23797,2.50735,2766.89498,42.25949
470,14,33614.49856,9711.46936,135.41956,43.03708,7.86949,2.24367,2673.14981,60.87547
471,14,34470.32671,16832.37458,175.26643,284.34245,9.14895,3.49467,3287.72761,26.24793
472,14,36729.2167,25080.25792,157.67856,102.91451,8.58944,2.56028,2743.52037,41.44825
473,14,38023.91955,13487.89347,132.18216,45.68597,7.93143,2.05752,1998.26155,53.38294
474,14,38406.94029,5393.88304,130.20307,82.19005,8.65744,2.15899,2037.42124,34.55496
475,15,548.29276,16511.68237,161.50494,60.12518,7.02437,2.17995,2427.21794,59.65603
476,15,526.35208,39613.88572,130.74876,47.23725,6.9569,2.19308,2447.06663,53.04101
478,15,2911.44814,15578.84084,88.42716,41.08186,8.64957,1.99869,1886.01058,33.50299
480,15,9100.34786,27228.87859,155.55867,105.94165,7.69504,2.29186,2602.2287,37.62384
481,15,12515.70147,33631.9679,120.98741,41.66302,6.94939,2.3476,2683.6489,54.42093
482,15,12934.56243,5623.25845,131.52683,485.59054,11.41404,3.7175,2490.17808,12.61627
483,15,15324.03196,36326.78354,155.04865,186.85142,7.83916,2.41472,2481.03793,25.51036
484,15,15497.57805,853.98599,157.07894,81.85384,8.96537,2.53137,2602.75881,48.91703
485,15,16965.62251,15064.09226,136.5852,48.86347,7.67547,2.18681,2205.1778,54.93364
486,15,19443.60343,25447.19617,166.8099,137.20581,7.31687,2.69384,3068.48925,37.0919
487,15,19808.46914,23042.63508,141.38055,72.09055,8.11171,1.94785,1872.60645,40.54025
488,15,20100.06228,9797.74296,121.11271,67.30802,8.7369,2.4684,2562.72202,38.67548
489,15,22308.14807,31757.35826,134.19856,255.54948,8.04518,2.55491,2781.21034,17.51758
490,15,24438.11584,4570.237,124.80968,44.92916,7.46609,2.47453,3029.03739,55.31059
491,15,25475.57182,38512.41971,145.10852,68.72894,7.13743,1.9136,1702.91015,43.1465
492,15,26066.39487,8484.03315,148.38242,60.74817,8.17965,1.69191,1445.39771,46.00363
493,15,28566.26016,21928.55737,124.11817,62.38486,8.31093,2.47692,2317.27665,42.46591
494,15,28664.45455,9737.63441,107.90008,34.26776,7.75695,2.31452,2897.77448,53.51862
495,15,31708.4893,7329.29435,190.12137,59.91103,8.27896,2.11963,2045.17766,75.55069
496,15,33572.6636,2399.75208,151.33914,59.94593,8.82046,2.13289,1974.82554,53.64475
497,15,34486.7153,16773.65044,175.52014,310.74919,8.15809,3.73637,3045.25182,25.44217
498,15,34487.76933,19919.0906,142.33785,44.5994,7.9197,1.53771,1116.31018,52.10542
499,15,35563.89527,2685.18111,91.1466,36.83716,9.75035,2.31169,2111.60664,40.30971
500,15,36725.91581,25091.03275,143.58158,232.30403,8.55373,2.76978,2255.75241,20.92208
501,15,37893.22685,13483.69502,130.91524,48.18404,8.04937,2.41574,2923.90371,55.30355
502,15,38387.79203,5388.2617,120.1904,84.56092,8.7924,2.12043,1547.18171,30.26426
503,16,1708.33851,17108.95589,117.12621,37.82407,7.3507,2.06508,2155.26375,52.16348
504,16,2890.36774,15557.84301,158.65145,66.73897,7.882,2.06716,1721.6022,52.00331
505,16,5836.01039,37981.12161,127.16721,68.51743,6.8759,2.20038,2722.14547,38.55859
506,16,7875.4707,13103.02697,133.34639,43.9654,8.02213,2.13751,1983.9806,56.88885
507,16,8891.28326,9834.28942,143.28169,37.93323,7.96393,2.45803,2644.22174,77.98012
508,16,9092.71558,27250.24811,133.33973,100.92575,7.59768,2.15902,2484.8878,30.79985
509,16,9814.62277,36858.44979,147.80549,45.87759,7.55077,1.95262,1901.2093,60.75304
510,16,12477.89636,33489.15125,121.97423,37.21905,7.77581,1.96682,2038.16503,54.44994
511,16,12923.65744,5639.8387,138.91887,324.33296,9.52259,2.44332,2038.5227,15.438
512,16,15334.08915,36359.92327,145.7843,177.05672,8.32951,2.41206,2231.87218,24.41945
513,16,15494.99774,875.9425,141.76384,56.1215,8.72833,2.07457,1789.79911,50.59344
514,16,19551.94633,25431.91568,163.19064,58.75558,7.6855,2.27664,2309.88086,63.34243
515,16,19812.76992,23018.22188,181.25945,100.37725,7.23601,2.23768,3129.74778,48.19442
516,16,20081.38562,9802.53192,163.24113,75.2632,8.25108,2.40817,2260.82559,53.78235
517,16,22321.73943,31758.9488,143.05484,278.89958,8.40951,2.46234,1751.7166,17.68523
518,16,24316.77906,26622.94104,24.73353,21.57188,8.86998,2.09491,2011.91656,18.12445
519,16,25565.77027,38472.94464,116.80545,42.77317,7.56366,2.10335,2264.70224,47.76423
520,16,25814.12554,21060.21634,103.34246,35.76499,7.7424,1.87664,1768.1574,43.79703
521,16,28583.83637,3906.99123,100.06788,37.92071,8.28288,1.98465,2163.63374,41.31039
522,16,28510.38116,21967.51574,127.21256,91.18041,8.19043,2.34223,2446.9476,32.22675
523,16,33245.31474,36774.02653,146.92304,58.38525,8.04926,1.66415,1250.79427,46.3659
524,16,33586.21709,2381.30915,154.18434,66.20054,8.42628,2.15069,2225.88313,51.28193
525,16,34501.68775,16797.59234,163.33259,327.00599,8.50492,2.91275,2505.43221,19.9285
526,16,36724.41617,25076.3243,128.79337,201.17071,9.09637,2.2484,1581.20584,18.72981
527,16,38381.98983,5354.09358,180.5763,84.14288,8.32913,2.40208,2319.55559,57.26406
529,17,1353.12928,583.5611,154.29619,50.3187,7.23534,1.76855,1579.55507,57.08764
531,17,3574.72092,10885.39818,96.6626,33.21498,7.56887,2.24163,2385.95141,46.34882
532,17,5848.8599,37874.43848,172.31967,67.02769,6.64597,1.9495,1530.1793,56.66871
533,17,6469.89978,31245.67551,129.79204,147.52659,7.77386,2.11608,2028.38665,22.75895
534,17,7889.79888,13067.52328,176.57795,56.89951,7.63861,1.88582,1857.99948,65.52161
535,17,8850.50346,9986.52813,91.70122,33.38511,8.00571,1.96498,1939.15748,40.39107
536,17,9090.34291,27229.13073,159.56295,134.77965,7.7732,2.54273,2501.76683,34.2926
537,17,9927.11371,38269.22075,125.87231,41.44805,7.42679,1.64222,1514.84719,47.96615
538,17,12110.17164,1272.39358,142.99995,46.8785,8.11499,2.0204,1996.69217,58.02203
539,17,12911.01779,5616.10664,148.1753,270.01186,9.43424,2.86772,2066.69445,19.90818
540,17,14986.73355,17319.39674,107.31114,31.99833,8.8713,2.38093,2615.73744,57.01506
541,17,15317.50773,36305.35282,149.87124,167.79848,7.88972,3.17066,3165.7362,29.7148
542,17,15488.7217,825.91901,144.89091,76.15417,8.92764,2.11408,1867.05984,41.85484
543,17,16375.12093,26555.28965,100.264,33.31918,8.46043,2.16452,2221.7804,47.65941
544,17,19043.96166,38650.656,190.31866,55.19834,7.03854,1.94615,2026.59547,76.67799
545,17,19387.67862,25388.61567,188.9852,61.61306,7.83457,2.06633,1840.23518,72.00807
546,17,19820.9704,22954.97565,115.95842,56.85457,8.16602,1.88392,1734.01063,36.4336
547,17,20147.5928,9755.84482,125.35893,54.87273,8.54536,1.93508,1680.58365,41.91623
548,17,20434.75971,2030.2636,105.18012,42.33119,8.28594,2.19041,2227.19718,42.63756
549,17,21385.20346,4860.73212,139.25677,41.83667,7.97004,2.15761,2245.40528,63.40239
550,17,22327.27666,31737.29334,130.2034,244.60106,8.09339,1.95459,1860.6056,16.11481
551,17,24969.45934,3500.58553,152.94992,46.46634,8.55887,2.41095,2596.69145,71.98018
552,17,27637.50952,10095.19036,129.29255,40.08788,8.32532,2.27857,2291.64232,60.73213
553,17,28578.8222,21997.82119,140.16765,94.0828,8.95385,1.91872,1538.98724,32.93059
554,17,29795.2807,30123.01454,110.14588,51.16332,8.07703,1.76499,1855.64087,35.782
555,17,29998.99612,26390.63145,130.38759,39.33799,6.72734,1.9245,2050.16232,56.66452
556,17,32414.34965,11352.37586,109.87938,34.41552,7.91901,1.88822,1785.78139,49.01963
557,17,34509.31429,16800.05644,150.5758,244.96034,9.9082,2.71575,2517.69218,21.29556
558,17,38428.81092,5421.82649,139.86373,106.03154,8.72695,1.90874,1552.96213,30.162
559,18,2865.71859,15517.77476,170.58951,87.82556,7.34663,1.88325,1907.83271,44.78684
560,18,7372.57483,18758.80323,170.99734,58.39648,7.387,1.98238,1946.73281,62.95038
561,18,11251.69192,26768.77671,140.23626,54.08961,6.80843,1.91807,3013.76673,49.20678
562,18,12898.69311,5617.73521,132.52627,158.88785,8.93699,2.24088,1805.07361,22.66328
563,18,13394.62405,21083.31043,127.64738,56.90967,8.11576,2.20103,2454.76251,44.52874
564,18,14134.94404,32974.56492,194.29088,61.37877,7.53027,1.91755,1822.07267,72.04582
565,18,14982.3977,17312.69686,100.82569,33.32047,7.98412,2.02369,2035.20691,46.3709
566,18,15315.26448,36361.46346,191.83864,153.89402,6.73063,2.46569,2329.43763,39.79294
567,18,15571.73876,837.53027,174.49397,90.09187,9.06838,2.23808,1967.74199,49.52568
568,18,15700.33817,11290.82177,164.42038,60.61972,7.35825,1.90463,1572.09711,56.44596
569,18,19086.41485,38622.88567,172.86226,74.69373,7.10623,2.26012,2626.04638,56.83774
570,18,19796.19089,22976.3919,123.87238,68.36424,7.97969,2.00485,1774.93242,35.74925
571,18,20100.30881,9770.41569,197.68216,94.88555,7.73753,2.40133,2745.16478,59.77055
572,18,22335.26897,31744.84543,143.96703,242.95978,8.17984,3.21111,3333.67537,21.58607
573,18,25517.71167,38500.14719,148.58284,72.14553,6.87701,2.05576,2508.92976,44.52023
574,18,26260.53172,17958.43004,99.72745,29.9039,7.89838,1.9721,1961.78543,48.94277
575,18,28579.59174,21927.14471,130.39012,72.20525,8.69025,2.20722,1940.85126,38.43772
576,18,29896.67408,30086.01677,131.78489,56.78692,8.10748,2.35224,2276.61971,48.33445
577,18,33565.75236,2420.3323,92.81278,48.50188,8.40661,2.49038,2688.69611,34.84841
579,18,34482.93832,16771.03959,176.92448,289.72168,8.28014,3.26283,2659.40745,25.38616
580,18,34590.36474,19937.70271,161.23609,52.43094,7.71031,2.05306,2183.18769,64.04111
581,18,36517.82521,39289.63025,122.66151,43.45673,6.73908,2.24666,2925.66812,52.36372
582,18,38436.51128,5413.44819,124.67503,68.94855,8.7361,2.52723,2465.64018,40.01292
583,19,2927.61423,15558.13369,193.58863,111.31624,7.17858,2.4335,2953.93375,51.38964
584,19,9923.6041,38252.28822,117.31342,34.24661,7.24068,1.95645,1872.51714,54.81396
585,19,12073.93341,6424.2229,117.6169,55.38982,8.31734,1.97789,1956.51974,38.62762
586,19,12307.16932,8011.7387,133.30345,43.43496,8.62691,2.59162,3739.63812,64.55286
